date_time,year,month,day,hour,day_of_week,holiday,traffic_volume,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,weather_condition,is_holiday
2012-12-15 14:00:00,2012,12,15,14,Saturday,None,4080,274.45,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2012-12-15 15:00:00,2012,12,15,15,Saturday,None,4143,274.42,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-12-15 16:00:00,2012,12,15,16,Saturday,None,4347,274.08,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-12-15 17:00:00,2012,12,15,17,Saturday,None,4088,273.42,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-15 19:00:00,2012,12,15,19,Saturday,None,2822,273.34,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-15 20:00:00,2012,12,15,20,Saturday,None,2420,273.81,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-15 21:00:00,2012,12,15,21,Saturday,None,2406,274.18,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-15 22:00:00,2012,12,15,22,Saturday,None,2320,274.84,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2012-12-15 23:00:00,2012,12,15,23,Saturday,None,1621,275.85,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-16 00:00:00,2012,12,16,0,Sunday,None,1098,276.06,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-16 01:00:00,2012,12,16,1,Sunday,None,704,276.25,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-16 02:00:00,2012,12,16,2,Sunday,None,588,276.28,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-16 03:00:00,2012,12,16,3,Sunday,None,307,275.71,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 03:00:00,2012,12,16,3,Sunday,None,307,275.71,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 03:00:00,2012,12,16,3,Sunday,None,307,275.71,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-16 03:00:00,2012,12,16,3,Sunday,None,307,275.71,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 04:00:00,2012,12,16,4,Sunday,None,271,275.34,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 04:00:00,2012,12,16,4,Sunday,None,271,275.34,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 04:00:00,2012,12,16,4,Sunday,None,271,275.34,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 04:00:00,2012,12,16,4,Sunday,None,271,275.34,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2012-12-16 05:00:00,2012,12,16,5,Sunday,None,455,275.16,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2012-12-16 05:00:00,2012,12,16,5,Sunday,None,455,275.16,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 05:00:00,2012,12,16,5,Sunday,None,455,275.16,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 06:00:00,2012,12,16,6,Sunday,None,690,274.98,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 06:00:00,2012,12,16,6,Sunday,None,690,274.98,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 06:00:00,2012,12,16,6,Sunday,None,690,274.98,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2012-12-16 07:00:00,2012,12,16,7,Sunday,None,964,274.89,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 07:00:00,2012,12,16,7,Sunday,None,964,274.89,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 07:00:00,2012,12,16,7,Sunday,None,964,274.89,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 07:00:00,2012,12,16,7,Sunday,None,964,274.89,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2012-12-16 08:00:00,2012,12,16,8,Sunday,None,1616,274.94,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 08:00:00,2012,12,16,8,Sunday,None,1616,274.94,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 08:00:00,2012,12,16,8,Sunday,None,1616,274.94,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2012-12-16 08:00:00,2012,12,16,8,Sunday,None,1616,274.94,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 09:00:00,2012,12,16,9,Sunday,None,2300,275.03,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 09:00:00,2012,12,16,9,Sunday,None,2300,275.03,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 09:00:00,2012,12,16,9,Sunday,None,2300,275.03,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2012-12-16 09:00:00,2012,12,16,9,Sunday,None,2300,275.03,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 09:00:00,2012,12,16,9,Sunday,None,2300,275.03,0.0,0.0,90,Drizzle,drizzle,Bad weather,Non-holiday
2012-12-16 10:00:00,2012,12,16,10,Sunday,None,3021,275.26,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 10:00:00,2012,12,16,10,Sunday,None,3021,275.26,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 10:00:00,2012,12,16,10,Sunday,None,3021,275.26,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 10:00:00,2012,12,16,10,Sunday,None,3021,275.26,0.0,0.0,90,Drizzle,drizzle,Bad weather,Non-holiday
2012-12-16 11:00:00,2012,12,16,11,Sunday,None,3473,275.49,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 11:00:00,2012,12,16,11,Sunday,None,3473,275.49,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 11:00:00,2012,12,16,11,Sunday,None,3473,275.49,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 12:00:00,2012,12,16,12,Sunday,None,3552,275.49,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 12:00:00,2012,12,16,12,Sunday,None,3552,275.49,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 12:00:00,2012,12,16,12,Sunday,None,3552,275.49,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 13:00:00,2012,12,16,13,Sunday,None,3657,275.34,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 13:00:00,2012,12,16,13,Sunday,None,3657,275.34,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 13:00:00,2012,12,16,13,Sunday,None,3657,275.34,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 14:00:00,2012,12,16,14,Sunday,None,3547,275.44,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 14:00:00,2012,12,16,14,Sunday,None,3547,275.44,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 14:00:00,2012,12,16,14,Sunday,None,3547,275.44,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 14:00:00,2012,12,16,14,Sunday,None,3547,275.44,0.0,0.0,90,Drizzle,drizzle,Bad weather,Non-holiday
2012-12-16 15:00:00,2012,12,16,15,Sunday,None,3884,275.17,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 15:00:00,2012,12,16,15,Sunday,None,3884,275.17,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 15:00:00,2012,12,16,15,Sunday,None,3884,275.17,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 16:00:00,2012,12,16,16,Sunday,None,4130,275.22,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 16:00:00,2012,12,16,16,Sunday,None,4130,275.22,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 16:00:00,2012,12,16,16,Sunday,None,4130,275.22,0.0,0.0,90,Fog,fog,Bad weather,Non-holiday
2012-12-16 16:00:00,2012,12,16,16,Sunday,None,4130,275.22,0.0,0.0,90,Drizzle,drizzle,Bad weather,Non-holiday
2012-12-16 17:00:00,2012,12,16,17,Sunday,None,3775,274.98,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 17:00:00,2012,12,16,17,Sunday,None,3775,274.98,0.0,0.0,90,Fog,fog,Bad weather,Non-holiday
2012-12-16 17:00:00,2012,12,16,17,Sunday,None,3775,274.98,0.0,0.0,90,Drizzle,drizzle,Bad weather,Non-holiday
2012-12-16 17:00:00,2012,12,16,17,Sunday,None,3775,274.98,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 18:00:00,2012,12,16,18,Sunday,None,3076,274.85,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 18:00:00,2012,12,16,18,Sunday,None,3076,274.85,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 18:00:00,2012,12,16,18,Sunday,None,3076,274.85,0.0,0.0,90,Fog,fog,Bad weather,Non-holiday
2012-12-16 18:00:00,2012,12,16,18,Sunday,None,3076,274.85,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 19:00:00,2012,12,16,19,Sunday,None,2597,274.52,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 19:00:00,2012,12,16,19,Sunday,None,2597,274.52,0.0,0.0,90,Fog,fog,Bad weather,Non-holiday
2012-12-16 19:00:00,2012,12,16,19,Sunday,None,2597,274.52,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 19:00:00,2012,12,16,19,Sunday,None,2597,274.52,0.0,0.0,90,Drizzle,drizzle,Bad weather,Non-holiday
2012-12-16 19:00:00,2012,12,16,19,Sunday,None,2597,274.52,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-16 20:00:00,2012,12,16,20,Sunday,None,2186,274.33,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 20:00:00,2012,12,16,20,Sunday,None,2186,274.33,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 20:00:00,2012,12,16,20,Sunday,None,2186,274.33,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-16 21:00:00,2012,12,16,21,Sunday,None,1945,274.09,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2012-12-16 21:00:00,2012,12,16,21,Sunday,None,1945,274.09,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 21:00:00,2012,12,16,21,Sunday,None,1945,274.09,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 21:00:00,2012,12,16,21,Sunday,None,1945,274.09,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-16 21:00:00,2012,12,16,21,Sunday,None,1945,274.09,0.0,0.0,90,Snow,snow,Bad weather,Non-holiday
2012-12-16 22:00:00,2012,12,16,22,Sunday,None,1476,273.67,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-16 22:00:00,2012,12,16,22,Sunday,None,1476,273.67,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 22:00:00,2012,12,16,22,Sunday,None,1476,273.67,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-16 23:00:00,2012,12,16,23,Sunday,None,929,273.57,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-16 23:00:00,2012,12,16,23,Sunday,None,929,273.57,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-16 23:00:00,2012,12,16,23,Sunday,None,929,273.57,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-17 00:00:00,2012,12,17,0,Monday,None,485,273.85,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-17 00:00:00,2012,12,17,0,Monday,None,485,273.85,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 00:00:00,2012,12,17,0,Monday,None,485,273.85,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2012-12-17 01:00:00,2012,12,17,1,Monday,None,306,273.98,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-17 01:00:00,2012,12,17,1,Monday,None,306,273.98,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 02:00:00,2012,12,17,2,Monday,None,250,274.07,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 03:00:00,2012,12,17,3,Monday,None,317,274.08,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 04:00:00,2012,12,17,4,Monday,None,801,274.23,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 05:00:00,2012,12,17,5,Monday,None,2543,273.7,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 06:00:00,2012,12,17,6,Monday,None,5665,272.89,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 07:00:00,2012,12,17,7,Monday,None,6520,271.84,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 08:00:00,2012,12,17,8,Monday,None,5663,271.07,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 09:00:00,2012,12,17,9,Monday,None,5053,269.74,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 10:00:00,2012,12,17,10,Monday,None,4384,268.89,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 11:00:00,2012,12,17,11,Monday,None,4589,268.15,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 12:00:00,2012,12,17,12,Monday,None,4814,267.68,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 13:00:00,2012,12,17,13,Monday,None,4994,267.34,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 14:00:00,2012,12,17,14,Monday,None,5122,266.9,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 15:00:00,2012,12,17,15,Monday,None,5694,266.39,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 16:00:00,2012,12,17,16,Monday,None,6195,266.19,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-17 17:00:00,2012,12,17,17,Monday,None,5590,266.14,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-17 18:00:00,2012,12,17,18,Monday,None,3996,266.5,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-17 19:00:00,2012,12,17,19,Monday,None,2953,266.65,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-17 20:00:00,2012,12,17,20,Monday,None,2391,266.65,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-17 21:00:00,2012,12,17,21,Monday,None,2018,266.69,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-17 22:00:00,2012,12,17,22,Monday,None,1385,266.69,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-17 23:00:00,2012,12,17,23,Monday,None,966,266.79,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-18 00:00:00,2012,12,18,0,Tuesday,None,511,266.92,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-18 01:00:00,2012,12,18,1,Tuesday,None,332,266.89,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-18 02:00:00,2012,12,18,2,Tuesday,None,248,266.99,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-18 03:00:00,2012,12,18,3,Tuesday,None,359,266.99,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-18 04:00:00,2012,12,18,4,Tuesday,None,812,266.9,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-18 05:00:00,2012,12,18,5,Tuesday,None,2528,266.9,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-18 06:00:00,2012,12,18,6,Tuesday,None,5814,266.7,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 07:00:00,2012,12,18,7,Tuesday,None,6656,266.7,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 08:00:00,2012,12,18,8,Tuesday,None,5843,266.76,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 09:00:00,2012,12,18,9,Tuesday,None,5303,266.94,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-18 09:00:00,2012,12,18,9,Tuesday,None,5303,266.94,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 10:00:00,2012,12,18,10,Tuesday,None,4918,267.14,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 11:00:00,2012,12,18,11,Tuesday,None,5198,267.46,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-18 11:00:00,2012,12,18,11,Tuesday,None,5198,267.46,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 12:00:00,2012,12,18,12,Tuesday,None,5316,267.8,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 13:00:00,2012,12,18,13,Tuesday,None,5433,268.08,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 13:00:00,2012,12,18,13,Tuesday,None,5433,268.08,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-18 14:00:00,2012,12,18,14,Tuesday,None,5785,268.14,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 14:00:00,2012,12,18,14,Tuesday,None,5785,268.14,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-18 15:00:00,2012,12,18,15,Tuesday,None,6120,268.37,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 15:00:00,2012,12,18,15,Tuesday,None,6120,268.37,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-18 16:00:00,2012,12,18,16,Tuesday,None,6493,268.32,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 16:00:00,2012,12,18,16,Tuesday,None,6493,268.32,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-18 17:00:00,2012,12,18,17,Tuesday,None,5915,268.17,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-18 17:00:00,2012,12,18,17,Tuesday,None,5915,268.17,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 18:00:00,2012,12,18,18,Tuesday,None,4570,268.22,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 18:00:00,2012,12,18,18,Tuesday,None,4570,268.22,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-18 19:00:00,2012,12,18,19,Tuesday,None,3467,268.36,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 19:00:00,2012,12,18,19,Tuesday,None,3467,268.36,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-18 20:00:00,2012,12,18,20,Tuesday,None,2855,268.26,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 21:00:00,2012,12,18,21,Tuesday,None,2549,268.26,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 21:00:00,2012,12,18,21,Tuesday,None,2549,268.26,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-18 22:00:00,2012,12,18,22,Tuesday,None,2137,268.26,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 22:00:00,2012,12,18,22,Tuesday,None,2137,268.26,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-18 23:00:00,2012,12,18,23,Tuesday,None,1295,268.36,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-18 23:00:00,2012,12,18,23,Tuesday,None,1295,268.36,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-19 00:00:00,2012,12,19,0,Wednesday,None,534,268.39,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-19 00:00:00,2012,12,19,0,Wednesday,None,534,268.39,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 01:00:00,2012,12,19,1,Wednesday,None,348,268.3,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 01:00:00,2012,12,19,1,Wednesday,None,348,268.3,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-19 02:00:00,2012,12,19,2,Wednesday,None,278,268.35,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 02:00:00,2012,12,19,2,Wednesday,None,278,268.35,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-19 03:00:00,2012,12,19,3,Wednesday,None,378,268.15,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 03:00:00,2012,12,19,3,Wednesday,None,378,268.15,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-19 04:00:00,2012,12,19,4,Wednesday,None,790,268.12,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 04:00:00,2012,12,19,4,Wednesday,None,790,268.12,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-19 05:00:00,2012,12,19,5,Wednesday,None,2526,268.26,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 06:00:00,2012,12,19,6,Wednesday,None,5796,268.25,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 07:00:00,2012,12,19,7,Wednesday,None,6803,268.22,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 08:00:00,2012,12,19,8,Wednesday,None,5779,268.02,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 09:00:00,2012,12,19,9,Wednesday,None,5318,267.89,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 09:00:00,2012,12,19,9,Wednesday,None,5318,267.89,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-19 09:00:00,2012,12,19,9,Wednesday,None,5318,267.89,0.0,0.0,90,Fog,fog,Bad weather,Non-holiday
2012-12-19 10:00:00,2012,12,19,10,Wednesday,None,4869,268.08,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 10:00:00,2012,12,19,10,Wednesday,None,4869,268.08,0.0,0.0,90,Fog,fog,Bad weather,Non-holiday
2012-12-19 11:00:00,2012,12,19,11,Wednesday,None,4999,268.55,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 12:00:00,2012,12,19,12,Wednesday,None,5104,268.88,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 13:00:00,2012,12,19,13,Wednesday,None,5084,269.25,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-19 13:00:00,2012,12,19,13,Wednesday,None,5084,269.25,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 14:00:00,2012,12,19,14,Wednesday,None,5634,269.13,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-19 14:00:00,2012,12,19,14,Wednesday,None,5634,269.13,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 15:00:00,2012,12,19,15,Wednesday,None,5912,269.2,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-19 15:00:00,2012,12,19,15,Wednesday,None,5912,269.2,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 16:00:00,2012,12,19,16,Wednesday,None,6135,269.2,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-19 16:00:00,2012,12,19,16,Wednesday,None,6135,269.2,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 17:00:00,2012,12,19,17,Wednesday,None,5784,269.21,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-19 17:00:00,2012,12,19,17,Wednesday,None,5784,269.21,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 18:00:00,2012,12,19,18,Wednesday,None,4553,269.16,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-19 18:00:00,2012,12,19,18,Wednesday,None,4553,269.16,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 19:00:00,2012,12,19,19,Wednesday,None,3353,269.21,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-19 19:00:00,2012,12,19,19,Wednesday,None,3353,269.21,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 20:00:00,2012,12,19,20,Wednesday,None,2883,269.35,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-19 20:00:00,2012,12,19,20,Wednesday,None,2883,269.35,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 21:00:00,2012,12,19,21,Wednesday,None,2591,269.58,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 21:00:00,2012,12,19,21,Wednesday,None,2591,269.58,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-19 21:00:00,2012,12,19,21,Wednesday,None,2591,269.58,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-19 22:00:00,2012,12,19,22,Wednesday,None,2004,269.95,0.0,0.0,90,Haze,haze,Bad weather,Non-holiday
2012-12-19 22:00:00,2012,12,19,22,Wednesday,None,2004,269.95,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-19 23:00:00,2012,12,19,23,Wednesday,None,1113,270.09,0.0,0.0,90,Snow,heavy snow,Bad weather,Non-holiday
2012-12-19 23:00:00,2012,12,19,23,Wednesday,None,1113,270.09,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-20 00:00:00,2012,12,20,0,Thursday,None,641,270.56,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-20 01:00:00,2012,12,20,1,Thursday,None,419,271.06,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-20 02:00:00,2012,12,20,2,Thursday,None,281,271.44,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-20 03:00:00,2012,12,20,3,Thursday,None,391,271.57,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-20 04:00:00,2012,12,20,4,Thursday,None,837,271.43,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-20 05:00:00,2012,12,20,5,Thursday,None,2489,271.34,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2012-12-20 06:00:00,2012,12,20,6,Thursday,None,5277,270.61,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-20 07:00:00,2012,12,20,7,Thursday,None,5631,270.28,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2012-12-20 08:00:00,2012,12,20,8,Thursday,None,5444,270.17,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
